armature_j1,armature_j2,armature_j3,armature_j4,armature_j5,armature_j6,armature_j7,static_friction_j1,static_friction_j2,static_friction_j3,static_friction_j4,static_friction_j5,static_friction_j6,static_friction_j7,dynamic_friction_j1,dynamic_friction_j2,dynamic_friction_j3,dynamic_friction_j4,dynamic_friction_j5,dynamic_friction_j6,dynamic_friction_j7,viscous_friction_j1,viscous_friction_j2,viscous_friction_j3,viscous_friction_j4,viscous_friction_j5,viscous_friction_j6,viscous_friction_j7,motor_delay_steps_120hz
0.14494055557961208,0.4802502093047177,0.742107353956605,0.6293529379165737,0.5111038496138712,0.884437295527293,0.8996743630319527,0.28349925855466385,0.21409741520062608,0.1491806473338198,0.146824523954462,0.5447220453893507,0.597172224205497,0.4920593528480116,0.21918865958938366,0.16553032871628637,0.1153396530646362,0.11351800623571136,0.489952623391669,0.5371291658610762,0.4425849345237523,0.09043107374579101,0.003131584001951149,0.08922220066347722,0.04773064150408322,0.1532297043289135,0.03743778181098483,0.13067678836425697,1.0
0.3997481268002174,0.11678623898424857,0.6815815112724078,0.943646049793265,0.9325107396612903,0.6834774428917783,0.7546002232661451,0.3558282416571249,0.1165145852564774,0.18482863505652003,0.18035233856755628,0.3967345682615785,0.5126296899081217,0.46690506821903877,0.2667457312425991,0.08734486082365434,0.1385563135267673,0.1352006693130124,0.26747506940380156,0.34561057406074036,0.31478342326987124,0.033989769351411715,0.09124684183426635,0.039199469996766025,0.037758788590275955,0.11238043666512874,0.11696105163808808,0.17107397286598724,1.0
0.10912876095309512,0.6102928727154608,0.27465441975240334,0.8254154269509552,0.2956254532435686,0.8337667587689525,0.8435570090250132,0.3455057792161138,0.21745269509286386,0.30740393631824126,0.26403341267493297,0.4379024333853327,0.46163650095139597,0.4844558385738934,0.29172107318768437,0.18360194646806655,0.25955052447555,0.22293146782578016,0.3667882027570785,0.3866679187005867,0.4057814544942957,0.03456552131047313,0.13335954752765056,0.15630070668813656,0.17909358203168857,0.1806344515163029,0.04390933016803891,0.07721475986306002,0.0
0.4782635386051995,0.19937820869108708,0.07836739590071809,0.783974360736306,0.519901238635892,0.6433538292414981,0.3761284290760929,0.20819592227540323,0.24687044811203562,0.12951068144225106,0.11783501205627953,0.550107928431933,0.5727444663132388,0.4237447655181746,0.17041875387502953,0.20207578359854197,0.10601095690864962,0.09645383875922671,0.3726972824233493,0.3880335023100252,0.28708643229322983,0.011608698208442148,0.18638830334381482,0.10750783554750339,0.1584654025005156,0.07091748281852146,0.08715439923909024,0.16196241485735152,0.0
0.2663647167384476,0.2698627789304852,0.21233586471460897,0.635201078922979,0.2682411267808101,0.2207104900429619,0.09356079206445886,0.17257129556097525,0.12342278058150605,0.10566233315967971,0.3699882713592896,0.4069217135136247,0.5935972207640651,0.5379995937848832,0.1540406404309822,0.11016967858267113,0.09431634279872406,0.3302590392386512,0.37927736953470603,0.55,0.5014504362019963,0.030211782427653544,0.14646624713493092,0.1728247811473551,0.1938610452165172,0.18725235483148603,0.08087129371438935,0.06429201800716818,1.0
0.08723362476893401,0.21083677804370854,0.2817647824468121,0.6268289569302503,0.16725194640938418,0.17138945287515245,0.9095205694363857,0.3943270320638034,0.23095947461040553,0.20133215752242786,0.30568436690335665,0.4289879339854452,0.3812592231503444,0.6402890041928591,0.29991547132658525,0.17566211305014576,0.15312830216206724,0.23249603380514627,0.3062483467625719,0.2721755031500184,0.457093156822843,0.03466669528983246,0.16391286380945125,0.08622463392254716,0.012637562233892697,0.1576407757393815,0.015277923697449914,0.19272432366321657,3.0
0.07842994848939111,0.12588315337746447,0.31404713821517927,0.5911581472894591,0.9102508128717591,0.0996919928172545,0.9820737833626807,0.3312493797842786,0.28646668328574293,0.39734373794931244,0.27037721681993687,0.5436703955052253,0.5372157626931092,0.5276007557987711,0.2450350029445116,0.21190791248617452,0.2939269624045768,0.200006056351706,0.3983060608739165,0.39357724100247143,0.38653305475834004,0.028630074317134005,0.03008047617228933,0.01986802115218962,0.06884182610847536,0.023138351063505525,0.07757692466366471,0.17402228690985233,0.0
0.6639451733922487,0.9067361732358675,0.8426263367311224,0.19487608078979118,0.1770488474968705,0.36710574186669,0.12138938638880722,0.16156714391844107,0.11064451270208818,0.14897458388706417,0.1558217820063595,0.45069854978240087,0.6033190749791078,0.44883131857006975,0.15142042567930666,0.10369583076177274,0.13961870192471798,0.14603588322030137,0.35054726282534937,0.4692534521053087,0.3490949555329013,0.08686686680526556,0.04871316451597266,0.10342303315214721,0.0900332409736146,0.015602973849278091,0.06928407963927175,0.12283790491907268,1.0
0.9953533930810853,0.338531904998315,0.39692894854402855,0.5611372881030211,0.5362164578689421,0.0658695798222548,0.9083075009850136,0.39169538787053515,0.11911402978549993,0.24574423354525926,0.22087181990345278,0.4147977823473563,0.558475568753969,0.4459894283008816,0.35,0.11098854989583935,0.22898055061665826,0.20580483296622878,0.2878379523862015,0.38753935293040576,0.30948257028172266,0.1988994858747123,0.051140139944732946,0.012168108046557546,0.10013713924690942,0.1593686189942263,0.0805272465191145,0.04647320863229281,1.0
0.9215278389931689,0.7532592297353629,0.779996300787151,0.6044429300169777,0.20220010176919107,0.9147295514918568,0.9770916137960021,0.14112478163475625,0.3694981509135984,0.10671072085473043,0.2709426304774565,0.48388100742661067,0.39587199387127336,0.5615429948083382,0.11442135327377698,0.2995822418284603,0.08651907161577803,0.21967525532845447,0.4196329176050173,0.3433094443400183,0.4869832079694127,0.15480718091225687,0.07476986001298258,0.030874394652412443,0.07013842284911541,0.11358266888241669,0.18550022666995739,0.045459944204894215,3.0
0.9029973367924466,0.17361895147444245,0.5398286015395183,0.8517413929581585,0.7434343363436807,0.32655554273051446,0.4783143266552507,0.3515840346062511,0.17676276916117906,0.3344670525635299,0.31798634363232825,0.3774882737864405,0.5064911527905795,0.4258791924020846,0.2345169889436324,0.11790601478091416,0.22309945375049756,0.21210633161248477,0.3202556468284351,0.4296998423892587,0.3613098093496338,0.0728933604191917,0.07099172633612053,0.15193880603674925,0.013526434253010434,0.0268480362314419,0.13740945037504088,0.12912820528850388,3.0
0.08539254251529735,0.986502409047925,0.3971327655646867,0.6303915499788593,0.45702164152562375,0.2882076152049604,0.6081305241273549,0.3311095257245389,0.21696004324993626,0.32861492685604465,0.3785205557641691,0.6425130397675375,0.43480164730507415,0.49377508340025994,0.26015949487201995,0.17046992271153458,0.2581994377576387,0.29741130633676705,0.497185343496926,0.33645543823766727,0.38208988651717185,0.1032070592495653,0.11304934683227019,0.09842598068322217,0.13730711501462842,0.15893571908235227,0.19682905212598673,0.023895608084901723,3.0
0.25356733210244287,0.7330106513647179,0.4842447851068293,0.8477628970824705,0.9849120283652725,0.3636504380008303,0.6330247830808151,0.1960790201624758,0.37405160546539273,0.20751544012390138,0.34017380194926794,0.6112053354693826,0.47805342918954474,0.4635099445642373,0.1576036814930547,0.3006538386456875,0.16679600552408974,0.27342366098254245,0.49598569141037446,0.3879345399129854,0.376132679132664,0.07661507876371794,0.1760332141948498,0.1964355850459332,0.18035426122272724,0.11731068788376904,0.043534545309705,0.10308352704648525,2.0
0.9756566854216548,0.6648980900280334,0.5669921963282907,0.7887664401855191,0.9526759797968883,0.14147550235676082,0.6967328062245628,0.3243648563907561,0.3948492201448698,0.11002275914249378,0.23433044853859258,0.6433826776605458,0.4384516927968795,0.45260924345044945,0.3017759827462903,0.35,0.10236073856498923,0.21801160021455418,0.55,0.3969132053849938,0.40972948344395915,0.14756987612894099,0.18907328717110145,0.0750252217204269,0.046446196169279585,0.13093123600947099,0.1156140178219441,0.17435114191681927,1.0
0.3848265967813112,0.8790153714035049,0.886203420295818,0.2939581069030248,0.20606873999435799,0.11286669608791491,0.6027595719344525,0.24659465207709233,0.17235125390377287,0.27986916232764114,0.15466904768409567,0.5280734534352284,0.3754895804186818,0.4436341469100539,0.22464067882283273,0.15700706542819062,0.2549528064672058,0.14089908103024917,0.4003576512961151,0.28467654551589033,0.3363401889192867,0.19271357179764026,0.1976307991862837,0.004369383674613614,0.09124003303874993,0.0283225835288895,0.11252643481182312,0.06616068742490151,2.0
0.5215562135516013,0.9552226194622934,0.6128256109876219,0.5439790009885999,0.47900270076204016,0.07624982532726746,0.841245980084725,0.11415381943600478,0.15508588938041235,0.18798974130729076,0.27049107223546043,0.35921164623873214,0.5793272855709795,0.42537302330439297,0.10028306145303408,0.13624150161662474,0.16514722742700388,0.2376238741156843,0.3166020984788029,0.5106077050628317,0.3749154383623163,0.1575127963900237,0.09470710169237134,0.042577234509339305,0.022368733307480505,0.14531293734266368,0.14226194575659665,0.17331015458024784,3.0
0.14089787160816736,0.0683725173525318,0.4165800807129571,0.7970836672154257,0.3725871757075058,0.25606277043111786,0.40727691095757096,0.27068945709763625,0.11316866348703775,0.3555510902441965,0.339879850285999,0.5211088504432786,0.5745520940115171,0.593310181122247,0.2443548190776235,0.10215879328339399,0.3209604956950172,0.30681386787372694,0.41204935758089717,0.4543078111853597,0.46914013985689906,0.06325509624102706,0.08318230213350064,0.0012204764964186988,0.17825217125156523,0.00978200120465831,0.10703390844554367,0.0884645109145647,2.0
0.9870857458843925,0.8241456326683059,0.2379772581669149,0.26816431094196985,0.4916431996841792,0.38602775441104803,0.4772765548091648,0.1810163781312802,0.26720601922217535,0.3740686628100325,0.22537624895417435,0.5282894993354201,0.5404481434282828,0.4642927266416676,0.12578694289944092,0.18567948728877257,0.25993754827660476,0.15661228917931846,0.38769840277235873,0.39662132647349313,0.3407327776990495,0.12814322228524283,0.1204002564949349,0.03339690444961809,0.0522323810997307,0.04208061223709297,0.11725724383032388,0.1583151130595596,3.0
0.73176254658681,0.904786239994201,0.24137995645948457,0.4960602298104533,0.7081576312938991,0.2921860305801373,0.6040107204934627,0.2594957897659257,0.2812006473514798,0.3067066265514865,0.3603509628205198,0.5099214714702365,0.5534010436911818,0.42305259629643055,0.17443013841360663,0.18901989848759823,0.2061647295703873,0.24222384640212494,0.3737740673405851,0.4056447326577251,0.3100989043681426,0.10785734133681119,0.04393812358438725,0.09238120115983461,0.1639247623393087,0.1564150322931798,0.07925305123170333,0.018194059195842407,1.0
0.1116622840319629,0.12338050813469907,0.9656535928864863,0.9746324807307696,0.6171684965672698,0.9401701012760215,0.2678650878835382,0.3307890983396336,0.1912952539036833,0.28284859173569593,0.10715084088873686,0.45681786406008884,0.6422473300296708,0.4516254526497339,0.28889930300711797,0.16707039560475795,0.24702978852431165,0.09358169118862311,0.3908517249784995,0.5495045105589685,0.38640911641127346,0.11210370230256755,0.0011955102822921893,0.07912499784841034,0.0078702256608572,0.18329682895505064,0.07115376536492513,0.016422095005570347,1.0
0.9233410882096459,0.1878441786857935,0.0663009090655167,0.6682945125554354,0.41192847610992156,0.5036763596880948,0.08599917300809769,0.23030441039414673,0.24984221576077772,0.284470268050579,0.18729823246659627,0.4970429100472903,0.5543434886976817,0.41383360116356527,0.16445710520497475,0.17840877424663726,0.20313617407680548,0.13374700496941808,0.35471930708918437,0.39561239930277675,0.2953362079764808,0.16021415625996868,0.09615926135277152,0.02072750605844738,0.09448649268010666,0.1612846667052937,0.1990512739810332,0.19588909853057324,3.0
0.2703827676856227,0.5350663871121348,0.47970247331195925,0.09211318698920057,0.5352711263679637,0.6196976682970647,0.37381916734452514,0.27676690373005935,0.16119055030421686,0.3099115269493814,0.1033545972885196,0.4811203903497998,0.39080214413882525,0.4651532040594501,0.22663410856666613,0.13199293768591927,0.2537750059639052,0.08463323001075432,0.4118133492135094,0.33450575590990905,0.3981462908313772,0.17351168023498942,0.09661330637832417,0.1557267744360989,0.028112132933954294,0.040141245582284206,0.07857768605268976,0.0003832334607644761,1.0
0.7556126106019161,0.7696734514457167,0.6539439074501047,0.06016472874249195,0.21483760880543884,0.73243249595606,0.40700366728765386,0.2581466894875273,0.3893521771512839,0.2108013115536562,0.26177807358657645,0.6052178607164598,0.4825569858922317,0.3657968918899795,0.19329677985091093,0.2915416898070309,0.1578451956620545,0.196015911574589,0.49708399989754937,0.39633885959983894,0.3004402116545422,0.052663671829729954,0.015127087981011634,0.017269724042949776,0.0017226273471619537,0.09119963054305878,0.005360845837682105,0.17271557102772586,2.0
0.08247145970997957,0.46153553522802176,0.10258556435466015,0.7112634975054759,0.41150402399439256,0.6141650000740131,0.17110025246715116,0.13571417569739194,0.18691065421645744,0.343385383634667,0.10773965846451186,0.35967740051691466,0.5575863078472587,0.46746491728485645,0.09837722811501001,0.13548880927500306,0.24891506022562862,0.07809890826312729,0.3159152351498339,0.48974444684803187,0.41058818000826297,0.18778113815737232,0.13181108399992433,0.16717147861426582,0.03854487551858088,0.03024598269102621,0.0652892330206795,0.012077747858444333,3.0
0.7163624339499964,0.5688536485577538,0.5052067080963405,0.49437931156015463,0.5323711544746006,0.8325595927539648,0.2584494397643042,0.21891041087219015,0.16953642023462107,0.14304763142568772,0.2623290304047091,0.36083576442927956,0.440016935238171,0.40635384531129104,0.20615180961376792,0.15965544848944113,0.13471048709778424,0.2470398923317085,0.2613342384181008,0.3186809679007621,0.29430057428108974,0.1216026112475295,0.19742572818641035,0.18731417555771832,0.04943311906739361,0.15744921192918726,0.14991320416706042,0.07495854101025197,0.0
0.5407850288439024,0.9907913909730366,0.7740132328076309,0.10312760775594658,0.7458836515077382,0.7978342354484994,0.5654677300921582,0.28291474325227856,0.3253686888842293,0.17642229215654837,0.2554817964308035,0.6424538882957423,0.6213225543319815,0.42025071560830657,0.23296229939289267,0.26792042380530945,0.14527253819467817,0.2103730122557604,0.4646341541130254,0.449351595068084,0.3039328414371325,0.13757927494529418,0.15994822751877302,0.005118737412217401,0.14992941011235572,0.13354889515618287,0.17578289205040476,0.17976727608520762,1.0
0.43875051662289605,0.6613649705997683,0.6501273037560631,0.6163620336181653,0.9934192124389621,0.7101974541998556,0.26614580435920415,0.29142743283319894,0.24103090301494368,0.12152523292399936,0.38253554988879324,0.4017964344761368,0.35570943847420694,0.5082067997822775,0.23652002902120642,0.1956186335029464,0.09862884677176083,0.3104626029256691,0.36583583524383817,0.3238736045480185,0.4627225209635093,0.07530043312900832,0.04293809249648142,0.158222577839853,0.14683946573037227,0.09938155145114475,0.10278381783234503,0.03335291903204947,1.0
0.9959316616879021,0.3158019906047347,0.8860498085673113,0.6866676810970097,0.22549330390623923,0.3468026824273411,0.9189060999116088,0.32444652354432746,0.140646714851197,0.2609624403798255,0.34941643530913435,0.48347684650425826,0.40194477848710114,0.5554405743380603,0.2301577786702761,0.09977279187274313,0.1851230672409685,0.2478710811972966,0.4379958885851848,0.3641335912744325,0.5031899452320958,0.09213565046727164,0.02904211582337366,0.006594603086567475,0.0995310488481648,0.08267558155946338,0.04562407507828201,0.008111388091534688,2.0
0.897342108093212,0.4177408132291673,0.1485573806221144,0.5610882618821338,0.20187875587447657,0.4996406825062046,0.6514435882461,0.24437260283200588,0.24633189429377567,0.3032866466517474,0.14068088838439458,0.5509322499786008,0.4815903241150114,0.5891053619610958,0.16604738605542052,0.167378694156154,0.20607856330219065,0.0955904774654372,0.44438724109072714,0.38845537809371594,0.475178039629762,0.15126348221630273,0.13567884203096986,0.12426973069616838,0.05528030438790026,0.08438708008440986,0.046121247690963596,0.041869337261749955,2.0
0.37658951943706104,0.24321723751834806,0.9980949698413255,0.5271735168245466,0.06934863381591978,0.07669415335559014,0.7001894352136756,0.1973029305274556,0.24214686055331097,0.19854749708710234,0.17281113701788964,0.6449571062219476,0.5445328527780939,0.440466289791157,0.15840865779432797,0.19441251615886457,0.1594078832884567,0.13874492484087192,0.5013622519841998,0.42329670409780124,0.34239977952398093,0.11336706702625979,0.10819685104825037,0.1124605680349877,0.1589058048315104,0.12081574297255632,0.039418849216783784,0.19191008927413802,0.0
0.29251929168910157,0.3216020803612373,0.9730055655092539,0.2292100178290149,0.8497398280869434,0.736876376973118,0.8299455953903968,0.38580100165298115,0.32869240813526845,0.2631525462879345,0.3770836719278049,0.3767045483758983,0.5834628810738315,0.35465516177971684,0.251691852482658,0.21443490490199546,0.17167750103540158,0.24600477324276201,0.2924069796101143,0.4528976873387016,0.275291724260419,0.05461006914034599,0.14927831254836135,0.04851650166496027,0.1761518218507933,0.1407398828841296,0.08026015937597981,0.05529275853226408,1.0
0.5157719027639682,0.8423760563223733,0.43099167493708707,0.7805834188974897,0.9946289492856978,0.7661919871075179,0.3598632504303703,0.21111006144010436,0.15466831729393915,0.199713058764557,0.35074121620968457,0.3586813124098796,0.3569890862386848,0.6365528488230783,0.1642990965534068,0.12037258965053951,0.1554292339318166,0.2729688227751473,0.27987228801291514,0.27855187573053114,0.49669022633013843,0.027239251986598136,0.06286300638626144,0.06345377560671268,0.1866870593335388,0.17463284724703657,0.03342679437440171,0.10108412479336926,2.0
0.3353229940127719,0.07720093330197624,0.5111436147513516,0.651826397415193,0.48152822467864853,0.6466571608634236,0.7082351201510276,0.37519410119301844,0.1737490612872991,0.16065752343827347,0.18540441528592505,0.5190199178152207,0.48513307809316886,0.5768053439625703,0.287842253616114,0.13329719525332215,0.12325359982956148,0.1422389759236215,0.35361992534825837,0.3305320604677693,0.39299043383752585,0.08638099717927294,0.14599312748949364,0.17549283545864586,0.142182291124226,0.06804847311658493,0.1752757052135906,0.017621685799502785,2.0
0.15997794552307684,0.9491610888594434,0.7095665336674261,0.2523641248700795,0.8221046158767406,0.8932589103023284,0.7511985839399701,0.15935877469711507,0.32410128766172336,0.1963326477500529,0.399476344961776,0.3530301326596628,0.6236246789618861,0.4689621914359278,0.11387993021802333,0.2316071524309777,0.1403019586953472,0.2854711852200356,0.31870158463437614,0.55,0.4233604435356377,0.05570245133470689,0.022260160857441626,0.03249886210004025,0.1690966812612039,0.1778713777113597,0.14201926856455235,0.0015561147172817869,0.0
0.16309178786396683,0.8956532197922412,0.9467076233311098,0.22201489798056417,0.9245512387260327,0.2887648744235103,0.7671705522491702,0.25363902987431464,0.24383064368716212,0.32354045250635877,0.2568718074845585,0.43528054406412947,0.5390183726989793,0.5066227808294255,0.1813455283358673,0.17433277885439835,0.23132328777185898,0.1836568830355464,0.3838549565406689,0.47533683011686756,0.4467685683859578,0.03223746732954182,0.08330045144572223,0.04111266202895117,0.14610952774936423,0.1419563260691552,0.0058905049032725205,0.1599422393728125,0.0
0.35791757630734566,0.9653035128032333,0.813024627725356,0.5459029533063111,0.3900382945742237,0.9145685991348113,0.9739203372425075,0.22644392326678,0.17774346816687284,0.3045357251747324,0.17316259363915099,0.6007721917009914,0.6204561231650227,0.4750520818572894,0.16309243629625303,0.12801675064129883,0.2193367463408528,0.12471745262386688,0.4473564172118665,0.4620137751555838,0.35374073611331003,0.001004768156015956,0.07186425096383534,0.18991282686862487,0.04585903480282896,0.051659095976508466,0.052838877824749164,0.03333524468506499,0.0
0.6426528855174461,0.5268990864886909,0.13104754931242446,0.2357034173989503,0.09415479562244947,0.6641955038844731,0.4710385615195294,0.2036517115675913,0.24578431869709297,0.31131651847088,0.1995997558962726,0.43608830576020857,0.3843061879585933,0.5717356207302424,0.16898747564670702,0.20394855142861062,0.25832629727766776,0.16562521684191792,0.341475919268207,0.3009282915414407,0.4476936072085169,0.04738389780521488,0.04858183750230665,0.0858412318252651,0.07473025123494073,0.08989173116198523,0.14791717332692436,0.07371216256432588,1.0
0.7561744833079723,0.9972947919945231,0.06978018157380898,0.43140802139728357,0.9324519497300022,0.9540170061004523,0.23324574459117198,0.36396002369392355,0.299464364858848,0.33186138335191495,0.1663795841219993,0.5952845408602513,0.4286436206603833,0.48475152749458617,0.28660513961618134,0.23581717912135117,0.2613286402816074,0.1310178064409328,0.5152534832940767,0.37101604943054683,0.4195807146491073,0.09540300469300607,0.03820283389656587,0.05030305213476889,0.1638752827587,0.032308223682684316,0.12028373560642905,0.08021259765975544,2.0
0.7302843201789263,0.2264345912332944,0.0927885131833717,0.7584526318472985,0.6100234069695876,0.38399843437998893,0.14029731564798278,0.1323415529903894,0.3830519418541418,0.3529114408998467,0.22560797059359566,0.4508268298777563,0.43135340256901356,0.5283920083302205,0.0880793663695449,0.25493861574668597,0.23487873155968567,0.15015244002196254,0.3379722648652632,0.32337358107794417,0.3961207096758037,0.1233182658575323,0.13431341838919889,0.17074075645230152,0.0712673677859245,0.02840870775720339,0.15197390378183864,0.008922580364265653,3.0
0.22910895813303972,0.447696140181409,0.29922089227662657,0.46322626891180424,0.2828556400664816,0.31803139920662155,0.49081762305339394,0.38650231377908095,0.3722430721395341,0.12034471059791779,0.2951521757465404,0.42597066634504627,0.47235372350014004,0.54386733501791,0.32735168799266284,0.3152746921926611,0.10192705903886133,0.2499818487517848,0.3415731362097263,0.37876632238707447,0.4361109484323386,0.04872954706659114,0.1430413749266442,0.09884335233868252,0.12669478970921938,0.08470440001892386,0.08073105802861136,0.007629815945805918,2.0
0.5883559591112765,0.5671822834129225,0.6589646314918837,0.9368772699706559,0.11128462103404309,0.14456469873566014,0.5258489159468643,0.30510340349043746,0.34421869838903874,0.2933770698786689,0.11169321705110064,0.521215051886166,0.4023842279912819,0.6379725240053467,0.27696400882530725,0.31247173754141855,0.2663191837306565,0.1013918586261774,0.3473118160983937,0.26812885868753533,0.4251131948920871,0.07790465091071892,0.03963292476301603,0.1328603614240503,0.06339774099913896,0.043576710272229514,0.04923988590017417,0.1596945763111807,1.0
0.5531014064388092,0.6759539142202466,0.47009513992687246,0.9667717024135565,0.10603388689043423,0.053147098650198565,0.6931680393375714,0.28243120238936437,0.3596641965708014,0.3500287725026374,0.21541450544335752,0.4409047732951783,0.48457238809590186,0.599553809535956,0.23807095251299268,0.3031732936659953,0.2950512640659797,0.18158027888616388,0.41768796187200935,0.4590561622877377,0.55,0.03961807022272874,0.07753110853288842,0.12558348326468813,0.14004394587992783,0.12014559797847016,0.19151307519663816,0.05043005229595792,1.0
0.3425160021849465,0.41850544537748396,0.6672326878455926,0.9425645028362396,0.30847697286772546,0.604258340292684,0.30032924498675106,0.2559629490432572,0.19002482599322737,0.1014483350815556,0.3225551171210621,0.6456987935776388,0.6407628192836645,0.5899401820190855,0.17748308782536074,0.1317620108957848,0.0703436330621956,0.2236576754350575,0.55,0.55,0.5071582018514695,0.06845192043006536,0.08129736587907532,0.09837755746247381,0.11452163848403066,0.06233896188141901,0.059259103679774584,0.05583799608930249,1.0
